timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2026-01-30 18:46:45.232,735,2,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","1,2,2,10,6","2,14,-1,13,5","26,3,15,24,22","18,5,-1,22,20","3,0,-99,152,29","0,1,-99,50,38","0.00,0.15,0.00,0.00,0.00","0.23,0.67,1.00,0.14,0.15","18.0,24.0,24.0,19.0,23.0","0.0,0.0,0.0,0.0,0.0","-1.0,2.5,-1.0,15.0,11.0","3,115,-1,604,73","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.08,-1.00,0.13,0.00,-1.00","285,-99,1664,2399,-99","0.00,-1.00,0.00,0.00,-1.00","2044,51,1032,73741,756046","-1.0,0.0,-1.0,1.0,1.0","3,1,1,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.08,0.00,0.00,0.24,0.24","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,137,141,98,104","19,26,28,21,29","20,20,20,20,20","{-91,-103,-103,-256},{-105,-122,-122,-119},{-92,-98,-98,-256}","{5.60,41.60,-20.00,-20.00},{5.60,-16.20,-5.10,-6.90},{31.20,13.60,16.90,9.30}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:46.256,745,3,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","-1,2,3,11,3","9,13,4,8,5","-1,9,24,22,22","7,0,14,22,14","0,0,3,124,11","-99,2,2,95,19","-99.00,0.40,-99.00,0.00,0.01","0.80,0.93,0.00,0.11,0.13","-99.0,24.0,-99.0,22.0,23.0","-99.0,0.0,-99.0,0.0,0.0","-1.0,2.0,-1.0,12.5,11.5","-1,231,116,697,17","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,3,-1,-1","-1.00,0.07,0.00,0.01,0.07","-99,276,-2812,75597,27865","-1.00,0.00,0.00,0.00,0.00","-99,914,330,524059,589961","-1.0,0.0,-1.0,1.0,1.0","3,1,3,3,3","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.02,0.04,0.19,0.13","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,140,-99,102,107","-99,29,-99,28,27","20,20,20,20,20","{-91,-103,-103,-256},{-82,-98,-98,-101},{-101,-106,-106,-107}","{31.20,41.20,15.50,14.70},{5.60,-10.20,16.90,20.10},{-20.00,39.80,13.20,14.40}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 18:46:47.278,752,3,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","2,2,10,6,2","14,-1,13,5,24","3,15,24,22,17","5,-1,22,20,1","0,-99,152,29,4","1,-99,50,38,22","0.15,0.00,0.00,0.00,0.03","0.67,1.00,0.14,0.15,0.26","24.0,24.0,19.0,23.0,24.0","0.0,0.0,0.0,0.0,0.0","2.5,-1.0,15.0,11.0,1.5","115,-1,604,73,8","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.13,0.00,-1.00,0.07","-99,1664,2399,-99,-102707","-1.00,0.00,0.00,-1.00,0.00","51,1032,73741,756046,8805","0.0,-1.0,1.0,1.0,0.0","1,1,3,3,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.00,0.24,0.24,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","137,141,98,104,119","26,28,21,29,43","20,20,20,20,20","{-109,-113,-113,-256},{-90,-104,-104,-106},{-99,-102,-102,-103}","{31.20,41.20,15.50,14.70},{5.60,16.40,20.00,20.10},{-20.00,8.80,-4.60,-6.10}","1-ims,5-5;2-cbnet,6-9",0,{122},4
2026-01-30 18:46:48.300,759,3,0,0,31,0,"9,9,9,9,9","9,9,9,9,9","2,3,11,3,2","13,4,8,5,13","9,24,22,22,20","0,14,22,14,0","0,3,124,11,0","2,2,95,19,13","0.40,-99.00,0.00,0.01,0.00","0.93,0.00,0.11,0.13,0.27","24.0,-99.0,22.0,23.0,23.0","0.0,-99.0,0.0,0.0,0.0","2.0,-1.0,12.5,11.5,-1.0","231,116,697,17,4","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,3,-1,-1,-1","0.07,0.00,0.01,0.07,-1.00","276,-2812,75597,27865,-99","0.00,0.00,0.00,0.00,-1.00","914,330,524059,589961,17492","0.0,-1.0,1.0,1.0,-1.0","1,3,3,3,5","0,0,0,0,0","-1,-1,-1,-1,-1","0.02,0.04,0.19,0.13,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","140,-99,102,107,116","29,-99,28,27,40","20,20,20,20,20","{-126,-117,-117,-117},{-88,-101,-101,-94},{-103,-105,-105,-108}","{5.60,60.50,-5.90,-4.90},{-20.00,40.70,16.40,18.40},{31.20,8.60,-5.30,-6.30}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:49.320,766,3,0,0,22,0,"9,9,9,9,9","9,9,9,9,9","2,10,6,2,18","-1,13,5,24,38","15,24,22,17,11","-1,22,20,1,2","-99,152,29,4,11","-99,50,38,22,21","0.00,0.00,0.00,0.03,0.16","1.00,0.14,0.15,0.26,0.14","24.0,19.0,23.0,24.0,21.0","0.0,0.0,0.0,0.0,0.0","-1.0,15.0,11.0,1.5,5.5","-1,604,73,8,346","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.13,0.00,-1.00,0.07,0.05","1664,2399,-99,-102707,2525","0.00,0.00,-1.00,0.00,0.00","1032,73741,756046,8805,9036","-1.0,1.0,1.0,0.0,0.0","1,3,3,5,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.00,0.24,0.24,0.00,0.01","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","141,98,104,119,119","28,21,29,43,30","20,20,20,20,20","{-105,-122,-122,-119},{-92,-98,-98,-256},{-99,-106,-106,-104}","{-20.00,9.00,-6.20,-4.20},{31.20,13.60,16.90,9.30},{56.80,-15.30,1.40,0.30}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:50.344,773,3,0,0,22,0,"9,9,9,9,9","9,9,9,9,9","3,11,3,2,10","4,8,5,13,83","24,22,22,20,8","14,22,14,0,1","3,124,11,0,94","2,95,19,13,32","-99.00,0.00,0.01,0.00,0.09","0.00,0.11,0.13,0.27,0.00","-99.0,22.0,23.0,23.0,20.0","-99.0,0.0,0.0,0.0,0.0","-1.0,12.5,11.5,-1.0,8.7","116,697,17,4,104","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","3,-1,-1,-1,-1","0.00,0.01,0.07,-1.00,0.04","-2812,75597,27865,-99,15915","0.00,0.00,0.00,-1.00,0.00","330,524059,589961,17492,262997","-1.0,1.0,1.0,-1.0,1.0","3,3,3,5,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.04,0.19,0.13,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,102,107,116,117","-99,28,27,40,20","20,20,20,20,20","{-105,-122,-122,-119},{-101,-106,-106,-107},{-100,-102,-102,-98}","{5.60,-16.20,-5.10,-6.90},{-20.00,39.80,13.20,14.40},{31.20,36.60,6.60,7.90}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:51.373,782,3,0,0,11,0,"9,9,9,9,9","9,9,9,9,9","10,6,2,18,11","13,5,24,38,17","24,22,17,11,5","22,20,1,2,4","152,29,4,11,13","50,38,22,21,15","0.00,0.00,0.03,0.16,0.07","0.14,0.15,0.26,0.14,0.00","19.0,23.0,24.0,21.0,20.0","0.0,0.0,0.0,0.0,0.0","15.0,11.0,1.5,5.5,7.3","604,73,8,346,800","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.00,-1.00,0.07,0.05,-1.00","2399,-99,-102707,2525,-99","0.00,-1.00,0.00,0.00,-1.00","73741,756046,8805,9036,424024","1.0,1.0,0.0,0.0,0.3","3,3,5,1,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.24,0.24,0.00,0.01,0.02","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","98,104,119,119,116","21,29,43,30,20","20,20,20,20,20","{-82,-98,-98,-101},{-99,-102,-102,-103},{-97,-114,-114,-111}","{5.60,-10.20,16.90,20.10},{-20.00,8.80,-4.60,-6.10},{31.20,-14.00,-1.30,0.40}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:52.400,789,2,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","11,3,2,10,12","8,5,13,83,24","22,22,20,8,6","22,14,0,1,5","124,11,0,94,12","95,19,13,32,8","0.00,0.01,0.00,0.09,0.06","0.11,0.13,0.27,0.00,0.00","22.0,23.0,23.0,20.0,20.0","0.0,0.0,0.0,0.0,0.0","12.5,11.5,-1.0,8.7,5.5","697,17,4,104,288","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.01,0.07,-1.00,0.04,0.03","75597,27865,-99,15915,15346","0.00,0.00,-1.00,0.00,0.00","524059,589961,17492,262997,473250","1.0,1.0,-1.0,1.0,0.5","3,3,5,1,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.19,0.13,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","102,107,116,117,118","28,27,40,20,20","20,20,20,20,20","{-90,-104,-104,-106},{-103,-105,-105,-108},{-99,-115,-115,-111}","{5.60,16.40,20.00,20.10},{31.20,8.60,-5.30,-6.30},{31.20,36.00,-3.50,-0.30}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:53.424,796,2,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","6,2,18,11,10","5,24,38,17,17","22,17,11,5,2","20,1,2,4,5","29,4,11,13,6","38,22,21,15,3","0.00,0.03,0.16,0.07,0.05","0.15,0.26,0.14,0.00,0.00","23.0,24.0,21.0,20.0,20.0","0.0,0.0,0.0,0.0,0.0","11.0,1.5,5.5,7.3,4.5","73,8,346,800,37","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,0.07,0.05,-1.00,0.03","-99,-102707,2525,-99,7377","-1.00,0.00,0.00,-1.00,0.00","756046,8805,9036,424024,388161","1.0,0.0,0.0,0.3,0.0","3,5,1,1,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.24,0.00,0.01,0.02,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","104,119,119,116,118","29,43,30,20,20","20,20,20,20,20","{-88,-101,-101,-94},{-99,-106,-106,-104},{-100,-113,-113,-110}","{-20.00,40.70,16.40,18.40},{56.80,-15.30,1.40,0.30},{5.60,10.00,1.80,1.10}","1-ims,5-5;2-cbnet,6-9",0,{158},4
2026-01-30 18:46:54.454,803,2,0,0,0,0,"9,9,9,9,9","9,9,9,9,9","3,2,10,12,15","5,13,83,24,6","22,20,8,6,4","14,0,1,5,5","11,0,94,12,3","19,13,32,8,9","0.01,0.00,0.09,0.06,0.09","0.13,0.27,0.00,0.00,0.00","23.0,23.0,20.0,20.0,21.0","0.0,0.0,0.0,0.0,0.0","11.5,-1.0,8.7,5.5,3.5","17,4,104,288,153","-1.0,-1.0,-1.0,-1.0,-1.0","-1.0,-1.0,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","0.07,-1.00,0.04,0.03,0.03","27865,-99,15915,15346,6981","0.00,-1.00,0.00,0.00,0.00","589961,17492,262997,473250,657615","1.0,-1.0,1.0,0.5,0.0","3,5,1,1,1","0,0,0,0,0","-1,-1,-1,-1,-1","0.13,0.00,0.00,0.00,0.00","-111.00,-111.00,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","107,116,117,118,118","27,40,20,20,21","20,20,20,20,20","{-92,-98,-98,-256},{-100,-102,-102,-98},{-100,-117,-117,-114}","{31.20,13.60,16.90,9.30},{31.20,36.60,6.60,7.90},{5.60,-15.70,-1.20,-0.90}","1-ims,5-5;2-cbnet,6-9",0,{158},4
