timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-25 18:54:40.303,1800,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,14,5","16,16,19,18,16","23,24,24,24,24","0,2,3,3,1","0,0,4,5,1","-99,7,23,89,21","0.00,0.00,0.02,0.00,0.00","0.00,0.00,0.00,0.00,0.00","-9.1,-9.8,1.2,-3.3,-5.5","22.0,22.0,22.0,21.0,21.0","11.0,11.0,11.0,11.0,10.8","-1,-1,143,15107,3909","1.0,1.0,1.0,1.0,1.0","0.5,1.0,1.0,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","222,124,2723,3186,2740","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","16.10,17.42,11.80,10.51,8.52","35.50,35.45,33.84,34.30,34.15","62,62,76,70,71","-9,-9,1,-3,-5","100,100,100,100,100","{-67,-88,-76,-72},{-81,-84,-74,-75},{-73,-83,-79,-69}","{35.43,34.38,-inf,-inf},{15.80,8.01,-inf,-inf},{34.67,33.64,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:41.334,1809,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,4,4,4","16,-1,22,20,19","24,-1,24,24,24","2,-1,3,5,2","0,-99,25,9,2","7,-99,56,31,15","0.00,-99.00,0.01,0.02,0.00","0.00,-99.00,0.00,0.00,0.00","-10.1,-99.0,0.8,-5.0,-6.4","22.0,-99.0,22.0,21.0,21.0","11.0,11.0,11.0,10.9,11.0","-1,-1,1545,-1,-1","1.0,-1.0,1.0,1.0,1.0","0.8,-1.0,1.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","176,92,16715,3577,1284","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","19.70,13.93,11.79,12.45,7.23","35.53,34.54,33.91,34.47,34.52","61,-99,75,71,71","-10,-99,0,-5,-6","100,100,100,100,100","{-65,-88,-72,-83},{-75,-78,-85,-72},{-77,-85,-77,-71}","{35.33,34.12,-inf,-inf},{34.74,34.42,-inf,-inf},{34.67,33.27,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:42.356,1816,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,14,5,4","16,19,18,16,16","24,24,24,24,24","2,3,3,1,2","0,4,5,1,0","7,23,89,21,7","0.00,0.02,0.00,0.00,0.00","0.00,0.00,0.00,0.00,0.00","-9.8,1.2,-3.3,-5.5,-6.8","22.0,22.0,21.0,21.0,21.0","11.0,11.0,11.0,10.8,11.0","-1,143,15107,3909,-1","1.0,1.0,1.0,1.0,1.0","1.0,1.0,0.9,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","124,2723,3186,2740,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","17.42,11.80,10.51,8.52,8.19","35.45,33.84,34.30,34.15,34.39","62,76,70,71,71","-9,1,-3,-5,-6","100,100,100,100,100","{-66,-87,-72,-80},{-74,-81,-74,-79},{-71,-82,-77,-74}","{35.47,33.66,-inf,-inf},{33.69,34.77,-inf,-inf},{5.03,6.73,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:43.392,1823,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,4,4,4","-1,22,20,19,16","-1,24,24,24,26","-1,3,5,2,0","-99,25,9,2,0","-99,56,31,15,7","-99.00,0.01,0.02,0.00,0.25","-99.00,0.00,0.00,0.00,0.00","-99.0,0.8,-5.0,-6.4,-12.0","-99.0,22.0,21.0,21.0,20.0","11.0,11.0,10.9,11.0,11.1","-1,1545,-1,-1,-1","-1.0,1.0,1.0,1.0,1.0","-1.0,1.0,0.9,1.0,0.7","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","92,16715,3577,1284,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","13.93,11.79,12.45,7.23,11.23","34.54,33.91,34.47,34.52,34.62","-99,75,71,71,66","-99,0,-5,-6,-12","100,100,100,100,100","{-67,-81,-79,-74},{-75,-87,-86,-70},{-74,-81,-74,-79}","{35.54,32.94,-inf,-inf},{34.12,33.87,-inf,-inf},{7.28,11.22,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:44.418,1830,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,14,5,4,4","19,18,16,16,16","24,24,24,24,25","3,3,1,2,2","4,5,1,0,0","23,89,21,7,7","0.02,0.00,0.00,0.00,0.09","0.00,0.00,0.00,0.00,0.00","1.2,-3.3,-5.5,-6.8,-10.3","22.0,21.0,21.0,21.0,20.0","11.0,11.0,10.8,11.0,11.0","143,15107,3909,-1,-1","1.0,1.0,1.0,1.0,1.0","1.0,0.9,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2723,3186,2740,176,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.80,10.51,8.52,8.19,10.82","33.84,34.30,34.15,34.39,34.18","76,70,71,71,69","1,-3,-5,-6,-10","100,100,100,100,100","{-82,-89,-73,-80},{-73,-83,-79,-69},{-74,-81,-82,-72}","{31.59,33.18,-inf,-inf},{34.67,33.64,-inf,-inf},{34.09,32.99,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:45.456,1837,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","22,20,19,16,16","24,24,24,26,24","3,5,2,0,2","25,9,2,0,2","56,31,15,7,16","0.01,0.02,0.00,0.25,0.00","0.00,0.00,0.00,0.00,0.00","0.8,-5.0,-6.4,-12.0,-9.3","22.0,21.0,21.0,20.0,20.0","11.0,10.9,11.0,11.1,11.0","1545,-1,-1,-1,535","1.0,1.0,1.0,1.0,1.0","1.0,0.9,1.0,0.7,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","16715,3577,1284,176,990","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","11.79,12.45,7.23,11.23,9.41","33.91,34.47,34.52,34.62,34.21","75,71,71,66,70","0,-5,-6,-12,-9","100,100,100,100,100","{-81,-84,-74,-75},{-77,-85,-77,-71},{-73,-83,-71,-78}","{15.80,8.01,-inf,-inf},{34.67,33.27,-inf,-inf},{9.17,7.92,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:46.490,1846,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","14,5,4,4,4","18,16,16,16,16","24,24,24,25,24","3,1,2,2,1","5,1,0,0,0","89,21,7,7,7","0.00,0.00,0.00,0.09,0.00","0.00,0.00,0.00,0.00,0.00","-3.3,-5.5,-6.8,-10.3,-9.7","21.0,21.0,21.0,20.0,20.0","11.0,10.8,11.0,11.0,11.0","15107,3909,-1,-1,-1","1.0,1.0,1.0,1.0,1.0","0.9,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","3186,2740,176,176,176","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","10.51,8.52,8.19,10.82,13.65","34.30,34.15,34.39,34.18,34.16","70,71,71,69,68","-3,-5,-6,-10,-9","100,100,100,100,100","{-75,-78,-85,-72},{-71,-82,-77,-74},{-71,-83,-80,-79}","{34.74,34.42,-inf,-inf},{5.03,6.73,-inf,-inf},{34.38,33.51,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:47.531,1856,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","20,19,16,16,16","24,24,26,24,24","5,2,0,2,2","9,2,0,2,1","31,15,7,16,7","0.02,0.00,0.25,0.00,0.00","0.00,0.00,0.00,0.00,0.00","-5.0,-6.4,-12.0,-9.3,-9.5","21.0,21.0,20.0,20.0,20.0","10.9,11.0,11.1,11.0,11.0","-1,-1,-1,535,384","1.0,1.0,1.0,1.0,1.0","0.9,1.0,0.7,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","3577,1284,176,990,835","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.45,7.23,11.23,9.41,24.61","34.47,34.52,34.62,34.21,34.28","71,71,66,70,64","-5,-6,-12,-9,-9","100,100,100,100,100","{-74,-81,-74,-79},{-74,-81,-74,-79},{-70,-73,-82,-77}","{33.69,34.77,-inf,-inf},{7.28,11.22,-inf,-inf},{34.63,34.32,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:48.568,1863,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,4,4,4,4","16,16,16,16,16","24,24,25,24,25","1,2,2,1,2","1,0,0,0,5","21,7,7,7,43","0.00,0.00,0.09,0.00,0.11","0.00,0.00,0.00,0.00,0.00","-5.5,-6.8,-10.3,-9.7,-11.5","21.0,21.0,20.0,20.0,20.0","10.8,11.0,11.0,11.0,11.0","3909,-1,-1,-1,656","1.0,1.0,1.0,1.0,1.0","0.9,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2740,176,176,176,1431","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.52,8.19,10.82,13.65,25.75","34.15,34.39,34.18,34.16,34.72","71,71,69,68,63","-5,-6,-10,-9,-11","100,100,100,100,100","{-75,-87,-86,-70},{-74,-81,-82,-72},{-71,-82,-77,-75}","{34.12,33.87,-inf,-inf},{34.09,32.99,-inf,-inf},{20.30,11.57,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:49.620,1870,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","19,16,16,16,19","24,26,24,24,25","2,0,2,2,3","2,0,2,1,14","15,7,16,7,63","0.00,0.25,0.00,0.00,0.18","0.00,0.00,0.00,0.00,0.00","-6.4,-12.0,-9.3,-9.5,-10.7","21.0,20.0,20.0,20.0,20.0","11.0,11.1,11.0,11.0,11.0","-1,-1,535,384,474","1.0,1.0,1.0,1.0,1.0","1.0,0.7,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1284,176,990,835,8681","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.23,11.23,9.41,24.61,23.37","34.52,34.62,34.21,34.28,34.00","71,66,70,64,64","-6,-12,-9,-9,-10","100,100,100,100,100","{-73,-83,-79,-69},{-73,-83,-71,-78},{-67,-79,-73,-75}","{34.67,33.64,-inf,-inf},{9.17,7.92,-inf,-inf},{34.45,31.64,-inf,-inf}","2-cmnet,1-8",0,{191},4
2025-10-25 18:54:50.652,1879,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,4,4,4,4","16,16,16,16,16","24,25,24,25,24","2,2,1,2,2","0,0,0,5,6","7,7,7,43,31","0.00,0.09,0.00,0.11,0.05","0.00,0.00,0.00,0.00,0.00","-6.8,-10.3,-9.7,-11.5,-9.9","21.0,20.0,20.0,20.0,20.0","11.0,11.0,11.0,11.0,11.0","-1,-1,-1,656,468","1.0,1.0,1.0,1.0,1.0","1.0,1.0,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","176,176,176,1431,3121","1.0,1.0,1.0,1.0,1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.19,10.82,13.65,25.75,26.08","34.39,34.18,34.16,34.72,33.50","71,69,68,63,64","-6,-10,-9,-11,-9","100,100,100,100,100","{-77,-85,-77,-71},{-71,-83,-80,-79},{-69,-70,-82,-72}","{34.67,33.27,-inf,-inf},{34.38,33.51,-inf,-inf},{32.63,33.56,-inf,-inf}","2-cmnet,1-8",0,{191},4
