timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-10-20 09:02:52.089,1963,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,4,-1,-1,8","11,10,-1,-1,9","4,4,-1,-1,5","0,0,-1,-1,2","2,1,-99,-99,1","1,-99,-99,-99,-99","0.00,0.00,-99.00,-99.00,0.08","0.00,0.00,-99.00,-99.00,0.08","25.0,26.2,-99.0,-99.0,27.0","25.0,26.0,-99.0,-99.0,27.0","6.6,6.6,-99.0,-99.0,7.0","48,-1,-1,-1,-1","1.0,1.0,-1.0,-1.0,1.0","0.7,0.7,-1.0,-1.0,0.7","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","494,695,-99,-99,444","0.5,0.3,-1.0,-1.0,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.68,8.31,-111.00,-111.00,4.89","-111.00,-111.00,-111.00,-111.00,-111.00","124,127,-99,-99,120","30,34,-99,-99,32","100,100,100,100,100","{-107,-112,-113,-119},{-100,-106,-116,-110},{-103,-110,-116,-107}","{4.93,9.66,-inf,-inf},{3.33,5.51,-inf,-inf},{4.17,3.70,-inf,-inf}",,0,{191},4
2025-10-20 09:02:53.120,1972,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,4,-1,-1","-1,-1,12,-1,-1","-1,-1,4,-1,-1","-1,-1,0,-1,-1","-99,-99,2,-99,-99","-99,-99,2,-99,-99","-99.00,-99.00,0.00,-99.00,-99.00","-99.00,-99.00,0.00,-99.00,-99.00","-99.0,-99.0,26.5,-99.0,-99.0","-99.0,-99.0,26.0,-99.0,-99.0","-99.0,-99.0,6.9,-99.0,-99.0","-1,-1,33,-1,-1","-1.0,-1.0,1.0,-1.0,-1.0","-1.0,-1.0,0.8,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,629,-99,-99","-1.0,-1.0,0.5,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,8.83,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,125,-99,-99","-99,-99,33,-99,-99","100,100,100,100,100","{-109,-104,-111,-127},{-103,-110,-114,-107},{-100,-106,-113,-107}","{4.51,5.84,1.07,-7.70},{8.69,8.46,-inf,-inf},{4.17,3.70,-inf,-inf}",,0,{191},4
2025-10-20 09:02:54.148,1979,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,-1,8,5","10,-1,-1,9,6","4,-1,-1,5,7","0,-1,-1,2,0","1,-99,-99,1,1","-99,-99,-99,-99,3","0.00,-99.00,-99.00,0.08,0.00","0.00,-99.00,-99.00,0.08,0.00","26.2,-99.0,-99.0,27.0,27.0","26.0,-99.0,-99.0,27.0,27.0","6.6,-99.0,-99.0,7.0,6.9","-1,-1,-1,-1,-1","1.0,-1.0,-1.0,1.0,1.0","0.7,-1.0,-1.0,0.7,0.6","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","695,-99,-99,444,525","0.3,-1.0,-1.0,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.31,-111.00,-111.00,4.89,6.61","-111.00,-111.00,-111.00,-111.00,-111.00","127,-99,-99,120,119","34,-99,-99,32,29","100,100,100,100,100","{-111,-104,-117,-115},{-104,-111,-115,-107},{-100,-106,-112,-106}","{4.51,5.84,1.07,-7.70},{8.69,8.46,-inf,-inf},{7.90,7.93,-inf,-inf}",,0,{191},4
2025-10-20 09:02:55.177,1986,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,4,-1,-1,-1","-1,12,-1,-1,-1","-1,4,-1,-1,-1","-1,0,-1,-1,-1","-99,2,-99,-99,-99","-99,2,-99,-99,-99","-99.00,0.00,-99.00,-99.00,-99.00","-99.00,0.00,-99.00,-99.00,-99.00","-99.0,26.5,-99.0,-99.0,-99.0","-99.0,26.0,-99.0,-99.0,-99.0","-99.0,6.9,-99.0,-99.0,-99.0","-1,33,-1,-1,-1","-1.0,1.0,-1.0,-1.0,-1.0","-1.0,0.8,-1.0,-1.0,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,629,-99,-99,-99","-1.0,0.5,-1.0,-1.0,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,8.83,-111.00,-111.00,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,125,-99,-99,-99","-99,33,-99,-99,-99","100,100,100,100,100","{-106,-104,-129,-111},{-104,-110,-115,-107},{-100,-107,-114,-110}","{3.33,5.51,-inf,-inf},{8.69,8.46,-inf,-inf},{7.90,7.93,-inf,-inf}",,0,{191},4
2025-10-20 09:02:56.204,1993,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,8,5,-1","-1,-1,9,6,-1","-1,-1,5,7,-1","-1,-1,2,0,-1","-99,-99,1,1,-99","-99,-99,-99,3,-99","-99.00,-99.00,0.08,0.00,-99.00","-99.00,-99.00,0.08,0.00,-99.00","-99.0,-99.0,27.0,27.0,-99.0","-99.0,-99.0,27.0,27.0,-99.0","-99.0,-99.0,7.0,6.9,-99.0","-1,-1,-1,-1,-1","-1.0,-1.0,1.0,1.0,-1.0","-1.0,-1.0,0.7,0.6,-1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,444,525,-99","-1.0,-1.0,0.5,0.5,-1.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,4.89,6.61,-111.00","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,120,119,-99","-99,-99,32,29,-99","100,100,100,100,100","{-111,-113,-119,-107},{-103,-110,-116,-107},{-107,-110,-108,-109}","{3.33,5.51,-inf,-inf},{4.17,3.70,-inf,-inf},{7.90,7.93,-inf,-inf}",,0,{191},4
2025-10-20 09:02:57.231,2008,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,-1,-1,-1,6","12,-1,-1,-1,9","4,-1,-1,-1,6","0,-1,-1,-1,0","2,-99,-99,-99,1","2,-99,-99,-99,3","0.00,-99.00,-99.00,-99.00,0.00","0.00,-99.00,-99.00,-99.00,0.00","26.5,-99.0,-99.0,-99.0,26.9","26.0,-99.0,-99.0,-99.0,27.0","6.9,-99.0,-99.0,-99.0,7.2","33,-1,-1,-1,-1","1.0,-1.0,-1.0,-1.0,1.0","0.8,-1.0,-1.0,-1.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","629,-99,-99,-99,431","0.5,-1.0,-1.0,-1.0,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.83,-111.00,-111.00,-111.00,8.65","-111.00,-111.00,-111.00,-111.00,-111.00","125,-99,-99,-99,118","33,-99,-99,-99,29","100,100,100,100,100","{-100,-106,-116,-110},{-100,-106,-113,-107},{-104,-111,-117,-106}","{3.33,5.51,-inf,-inf},{4.17,3.70,-inf,-inf},{11.79,5.55,-inf,-inf}",,0,{191},4
2025-10-20 09:02:58.262,2024,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,8,5,-1,12","-1,9,6,-1,33","-1,5,7,-1,5","-1,2,0,-1,7","-99,1,1,-99,282","-99,-99,3,-99,132","-99.00,0.08,0.00,-99.00,0.09","-99.00,0.08,0.00,-99.00,0.19","-99.0,27.0,27.0,-99.0,26.9","-99.0,27.0,27.0,-99.0,26.0","-99.0,7.0,6.9,-99.0,5.5","-1,-1,-1,-1,7704","-1.0,1.0,1.0,-1.0,1.0","-1.0,0.7,0.6,-1.0,0.8","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,444,525,-99,217566","-1.0,0.5,0.5,-1.0,0.4","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,4.89,6.61,-111.00,10.22","-111.00,-111.00,-111.00,-111.00,-111.00","-99,120,119,-99,119","-99,32,29,-99,32","100,100,100,100,100","{-103,-110,-114,-107},{-100,-106,-112,-106},{-102,-112,-113,-117}","{8.69,8.46,-inf,-inf},{7.90,7.93,-inf,-inf},{10.48,7.83,5.18,-5.46}",,0,{191},4
2025-10-20 09:02:59.291,2046,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,-1,6,20","-1,-1,-1,9,39","-1,-1,-1,6,7","-1,-1,-1,0,9","-99,-99,-99,1,162","-99,-99,-99,3,128","-99.00,-99.00,-99.00,0.00,0.31","-99.00,-99.00,-99.00,0.00,0.16","-99.0,-99.0,-99.0,26.9,26.8","-99.0,-99.0,-99.0,27.0,26.0","-99.0,-99.0,-99.0,7.2,4.5","-1,-1,-1,-1,9114","-1.0,-1.0,-1.0,1.0,1.0","-1.0,-1.0,-1.0,0.8,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,431,127743","-1.0,-1.0,-1.0,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,-111.00,8.65,9.36","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,-99,118,119","-99,-99,-99,29,34","100,100,100,100,100","{-104,-111,-115,-107},{-100,-107,-114,-110},{-103,-111,-115,-115}","{8.69,8.46,-inf,-inf},{7.90,7.93,-inf,-inf},{8.23,1.62,3.58,0.56}",,0,{191},4
2025-10-20 09:03:00.320,2058,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,5,-1,12,21","9,6,-1,33,41","5,7,-1,5,6","2,0,-1,7,4","1,1,-99,282,124","-99,3,-99,132,146","0.08,0.00,-99.00,0.09,0.34","0.08,0.00,-99.00,0.19,0.11","27.0,27.0,-99.0,26.9,26.8","27.0,27.0,-99.0,26.0,26.0","7.0,6.9,-99.0,5.5,4.6","-1,-1,-1,7704,22848","1.0,1.0,-1.0,1.0,1.0","0.7,0.6,-1.0,0.8,1.1","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","444,525,-99,217566,90676","0.5,0.5,-1.0,0.4,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","4.89,6.61,-111.00,10.22,9.47","-111.00,-111.00,-111.00,-111.00,-111.00","120,119,-99,119,120","32,29,-99,32,35","100,100,100,100,100","{-104,-110,-115,-107},{-107,-110,-108,-109},{-103,-109,-112,-110}","{8.69,8.46,-inf,-inf},{7.90,7.93,-inf,-inf},{10.78,5.71,2.01,3.53}",,0,{191},4
2025-10-20 09:03:01.345,2068,0,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","-1,-1,6,20,21","-1,-1,9,39,32","-1,-1,6,7,7","-1,-1,0,9,6","-99,-99,1,162,95","-99,-99,3,128,128","-99.00,-99.00,0.00,0.31,0.36","-99.00,-99.00,0.00,0.16,0.02","-99.0,-99.0,26.9,26.8,26.8","-99.0,-99.0,27.0,26.0,26.0","-99.0,-99.0,7.2,4.5,5.3","-1,-1,-1,9114,12949","-1.0,-1.0,1.0,1.0,1.0","-1.0,-1.0,0.8,0.0,0.1","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,431,127743,74682","-1.0,-1.0,0.5,0.5,0.5","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-111.00,-111.00,8.65,9.36,10.66","-111.00,-111.00,-111.00,-111.00,-111.00","-99,-99,118,119,118","-99,-99,29,34,34","100,100,100,100,100","{-103,-110,-116,-107},{-104,-111,-117,-106},{-103,-112,-113,-108}","{4.17,3.70,-inf,-inf},{11.79,5.55,-inf,-inf},{10.62,7.17,4.51,5.92}",,0,{191},4
