timestamp,line_number,mn_cc,mn_redrt,mn_rre_count,mn_rach_fail,mn_rlf_num,mn_ota_irat,mn_irat,mn_u_r,mn_d_r,mn_u_m,mn_d_m,mn_d_g,mn_u_g,mn_u_b,mn_d_b,mn_txp_md,mn_mtpl,mn_cqi,mn_mac,mn_pu_m_l,mn_pd_m_l,mn_rlf_cause,mn_retr,mn_pp_s,mn_pp_dis,mn_pp_r,mn_ri,mn_prach_cfg,mn_pre_for,mn_o_fail,mn_ph_dis,mn_ssnr,mn_tsnr,mn_path_loss,mn_target_pwr,mn_bandwidth,mn_rsrp_4,mn_snr_4,qos,rf_sul_state,rf_sul_band,mn_ver
2025-12-28 23:58:11.299,590,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,5,8,3,8","2,15,7,2,13","8,7,6,11,3","3,4,4,2,5","0,15,4,0,7","4,9,8,4,6","0.00,0.10,0.17,0.03,0.38","0.09,0.00,0.00,0.00,0.00","25.0,27.0,27.0,26.0,26.4","25.0,27.0,27.0,26.0,26.0","8.0,8.0,7.6,8.0,8.0","-1,365,904,-1,4401","1.0,1.0,1.0,1.0,1.0","1.0,0.1,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","155,7003,2853,155,2936","0.5,0.5,0.4,0.5,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","12.73,7.01,6.12,8.55,6.91","-111.00,-111.00,-111.00,-111.00,-111.00","129,132,132,125,120","35,37,36,27,39","60,60,60,60,100","{-112,-112,-107,-122},{-115,-124,-117,-109},{-101,-108,-114,-109}","{7.11,6.80,11.72,-0.75},{-6.45,-1.02,0.53,9.23},{8.37,5.88,-6.16,4.10}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-28 23:58:12.323,597,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,8,4,9,3","3,3,4,11,10","7,4,5,11,1","0,4,3,5,4","0,3,1,19,1","3,5,6,22,2","0.07,0.03,0.20,0.04,0.08","0.00,0.00,0.00,0.06,0.15","25.0,27.0,27.0,25.9,26.4","25.0,27.0,27.0,26.0,26.0","7.7,7.6,8.2,7.4,7.2","-1,459,259,888,16516","1.0,1.0,1.0,1.0,1.0","1.0,0.0,0.0,0.1,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","155,1944,934,-11650,832","0.5,0.5,0.5,0.3,0.0","17,17,17,17,17","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.25,5.79,9.50,5.60,8.06","-111.00,-111.00,-111.00,-111.00,-111.00","129,137,131,126,119","34,42,33,32,36","60,60,60,100,100","{-112,-106,-119,-112},{-115,-110,-117,-123},{-118,-109,-103,-98}","{6.15,13.01,-1.31,6.31},{-0.06,7.51,0.03,-5.13},{2.85,7.06,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{191},4
2025-12-28 23:58:13.364,606,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","5,8,3,8,32","15,7,2,13,17","7,6,11,3,9","4,4,2,5,2","15,4,0,7,9","9,8,4,6,54","0.10,0.17,0.03,0.38,0.12","0.00,0.00,0.00,0.00,0.04","27.0,27.0,26.0,26.4,24.5","27.0,27.0,26.0,26.0,24.0","8.0,7.6,8.0,8.0,7.1","365,904,-1,4401,16375","1.0,1.0,1.0,1.0,1.0","0.1,0.0,0.0,0.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","7003,2853,155,2936,-7092","0.5,0.4,0.5,0.0,0.0","17,17,17,17,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","7.01,6.12,8.55,6.91,8.13","-111.00,-111.00,-111.00,-111.00,10.83","132,132,125,120,117","37,36,27,39,36","60,60,60,100,30","{-117,-117,-117,-107},{-109,-111,-119,-121},{-98,-98,-140,-140}","{11.54,7.77,5.33,4.13},{3.68,1.48,-6.88,-7.95},{16.30,12.15,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:14.393,613,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,4,9,3,4","3,4,11,10,14","4,5,11,1,19","4,3,5,4,1","3,1,19,1,10","5,6,22,2,10","0.03,0.20,0.04,0.08,0.00","0.00,0.00,0.06,0.15,0.00","27.0,27.0,25.9,26.4,21.3","27.0,27.0,26.0,26.0,22.0","7.6,8.2,7.4,7.2,9.7","459,259,888,16516,645","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.1,0.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","1944,934,-11650,832,12940","0.5,0.5,0.3,0.0,1.0","17,17,17,17,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.79,9.50,5.60,8.06,17.59","-111.00,-111.00,-111.00,-111.00,15.43","137,131,126,119,115","42,33,32,36,21","60,60,100,100,30","{-114,-119,-114,-113},{-105,-108,-115,-106},{-97,-102,-140,-140}","{0.45,-3.57,3.03,0.96},{7.92,2.49,3.53,7.52},{18.74,7.60,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:15.434,620,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,3,8,32,6","7,2,13,17,11","6,11,3,9,17","4,2,5,2,0","4,0,7,9,0","8,4,6,54,5","0.17,0.03,0.38,0.12,0.00","0.00,0.00,0.00,0.04,0.00","27.0,26.0,26.4,24.5,22.1","27.0,26.0,26.0,24.0,23.0","7.6,8.0,8.0,7.1,10.3","904,-1,4401,16375,278","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.0,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2853,155,2936,-7092,332","0.4,0.5,0.0,0.0,1.0","17,17,17,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.12,8.55,6.91,8.13,18.08","-111.00,-111.00,-111.00,10.83,14.68","132,125,120,117,115","36,27,39,36,22","60,60,100,30,30","{-108,-115,-116,-109},{-101,-108,-114,-109},{-98,-101,-140,-140}","{6.17,1.37,3.18,3.86},{8.37,5.88,-6.16,4.10},{17.55,8.60,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:16.471,629,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","4,9,3,4,3","4,11,10,14,9","5,11,1,19,20","3,5,4,1,0","1,19,1,10,1","6,22,2,10,5","0.20,0.04,0.08,0.00,0.00","0.00,0.06,0.15,0.00,0.00","27.0,25.9,26.4,21.3,21.0","27.0,26.0,26.0,22.0,22.0","8.2,7.4,7.2,9.7,9.6","259,888,16516,645,-1","1.0,1.0,1.0,1.0,1.0","0.0,0.1,0.0,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","934,-11650,832,12940,767","0.5,0.3,0.0,1.0,1.0","17,17,17,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","9.50,5.60,8.06,17.59,17.39","-111.00,-111.00,-111.00,15.43,14.57","131,126,119,115,116","33,32,36,21,21","60,100,100,30,30","{-115,-124,-117,-109},{-118,-109,-103,-98},{-102,-95,-140,-140}","{-6.45,-1.02,0.53,9.23},{2.85,7.06,-inf,-inf},{15.42,13.43,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:17.505,636,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,8,32,6,3","2,13,17,11,10","11,3,9,17,20","2,5,2,0,0","0,7,9,0,0","4,6,54,5,4","0.03,0.38,0.12,0.00,0.00","0.00,0.00,0.04,0.00,0.00","26.0,26.4,24.5,22.1,21.5","26.0,26.0,24.0,23.0,22.0","8.0,8.0,7.1,10.3,9.5","-1,4401,16375,278,535","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.0,0.9,0.9","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","155,2936,-7092,332,228","0.5,0.0,0.0,1.0,1.0","17,17,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.55,6.91,8.13,18.08,16.14","-111.00,-111.00,10.83,14.68,13.99","125,120,117,115,122","27,39,36,22,25","60,100,30,30,30","{-115,-110,-117,-123},{-98,-98,-140,-140},{-94,-103,-140,-140}","{-0.06,7.51,0.03,-5.13},{16.30,12.15,-inf,-inf},{17.47,9.67,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:18.544,643,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","9,3,4,3,3","11,10,14,9,11","11,1,19,20,20","5,4,1,0,0","19,1,10,1,1","22,2,10,5,4","0.04,0.08,0.00,0.00,0.00","0.06,0.15,0.00,0.00,0.00","25.9,26.4,21.3,21.0,18.0","26.0,26.0,22.0,22.0,22.0","7.4,7.2,9.7,9.6,10.6","888,16516,645,-1,745","1.0,1.0,1.0,1.0,1.0","0.1,0.0,0.9,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-11650,832,12940,767,613","0.3,0.0,1.0,1.0,1.0","17,17,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","5.60,8.06,17.59,17.39,16.74","-111.00,-111.00,15.43,14.57,14.23","126,119,115,116,112","32,36,21,21,18","100,100,30,30,30","{-109,-111,-119,-121},{-97,-102,-140,-140},{-97,-98,-140,-140}","{3.68,1.48,-6.88,-7.95},{18.74,7.60,-inf,-inf},{10.20,15.23,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:19.587,650,2,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","8,32,6,3,3","13,17,11,10,11","3,9,17,20,20","5,2,0,0,0","7,9,0,0,0","6,54,5,4,4","0.38,0.12,0.00,0.00,0.00","0.00,0.04,0.00,0.00,0.17","26.4,24.5,22.1,21.5,22.2","26.0,24.0,23.0,22.0,22.0","8.0,7.1,10.3,9.5,9.6","4401,16375,278,535,279","1.0,1.0,1.0,1.0,1.0","0.0,0.0,0.9,0.9,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","2936,-7092,332,228,226","0.0,0.0,1.0,1.0,1.0","17,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","6.91,8.13,18.08,16.14,15.74","-111.00,10.83,14.68,13.99,14.66","120,117,115,122,114","39,36,22,25,23","100,30,30,30,30","{-105,-108,-115,-106},{-98,-101,-140,-140},{-96,-98,-140,-140}","{7.92,2.49,3.53,7.52},{17.55,8.60,-inf,-inf},{13.80,13.39,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:20.623,657,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","3,4,3,3,3","10,14,9,11,12","1,19,20,20,19","4,1,0,0,0","1,10,1,1,0","2,10,5,4,4","0.08,0.00,0.00,0.00,0.00","0.15,0.00,0.00,0.00,0.00","26.4,21.3,21.0,18.0,21.3","26.0,22.0,22.0,22.0,22.0","7.2,9.7,9.6,10.6,9.8","16516,645,-1,745,745","1.0,1.0,1.0,1.0,1.0","0.0,0.9,1.0,1.0,1.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","832,12940,767,613,328","0.0,1.0,1.0,1.0,0.7","17,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.06,17.59,17.39,16.74,14.94","-111.00,15.43,14.57,14.23,13.89","119,115,116,112,113","36,21,21,18,21","100,30,30,30,30","{-101,-108,-114,-109},{-102,-95,-140,-140},{-95,-99,-140,-140}","{8.37,5.88,-6.16,4.10},{15.42,13.43,-inf,-inf},{13.92,13.62,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
2025-12-28 23:58:21.654,664,1,0,0,0,0,"12,12,12,12,12","12,12,12,12,12","32,6,3,3,3","17,11,10,11,10","9,17,20,20,19","2,0,0,0,0","9,0,0,0,0","54,5,4,4,4","0.12,0.00,0.00,0.00,0.00","0.04,0.00,0.00,0.17,0.00","24.5,22.1,21.5,22.2,21.9","24.0,23.0,22.0,22.0,22.0","7.1,10.3,9.5,9.6,12.1","16375,278,535,279,745","1.0,1.0,1.0,1.0,1.0","0.0,0.9,0.9,1.0,0.0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","-99,-99,-99,-99,-99","-1.00,-1.00,-1.00,-1.00,-1.00","-7092,332,228,226,266","0.0,1.0,1.0,1.0,0.1","18,18,18,18,18","0,0,0,0,0","-1,-1,-1,-1,-1","-1.00,-1.00,-1.00,-1.00,-1.00","8.13,18.08,16.14,15.74,14.95","10.83,14.68,13.99,14.66,14.05","117,115,122,114,113","36,22,25,23,22","30,30,30,30,30","{-118,-109,-103,-98},{-94,-103,-140,-140},{-95,-99,-140,-140}","{2.85,7.06,-inf,-inf},{17.47,9.67,-inf,-inf},{15.27,15.27,-inf,-inf}","1-ims,1-5;2-cbnet,1-9",0,{189},4
